Country.of.Origin,Region,Harvest.Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Taiwan,nantou,2014,Typica,Washed / Wet,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.14285714285714285,0.012434717731907486,0.11,0,0.0,Green,0,600.0,600.0,600.0
Mexico,pochutla,2012,Typica,Washed / Wet,0.14450867052023122,0.1394700139470014,0.14124293785310735,0.13333333333333333,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012434717731907486,0.1,2,0.0,Green,4,1050.0,1050.0,1050.0
Mexico,la concordia,2012,Caturra,Washed / Wet,0.1347708894878706,0.14124293785310735,0.14124293785310735,0.1364256480218281,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.14124293785310735,0.012434717731907486,0.12,4,0.0,Green,16,1550.0,1550.0,1550.0
Burundi,mumirwa,2016,,,0.14124293785310735,0.13793103448275862,0.1394700139470014,0.1364256480218281,0.14124293785310735,0.14124293785310735,0.1,0.1,0.1,0.1364256480218281,0.012448649321548612,0.12,0,0.0,Green,0,1700.0,1700.0,1700.0
"Tanzania, United Republic Of",mkuu rombo,2016,Bourbon,Washed / Wet,0.13793103448275862,0.1394700139470014,0.14285714285714285,0.13793103448275862,0.1347708894878706,0.14124293785310735,0.1,0.1,0.1,0.1394700139470014,0.012448649321548612,0.13,0,0.0,Green,5,1700.0,1700.0,1700.0
"Tanzania, United Republic Of",arusha,2014,Other,Washed / Wet,0.13793103448275862,0.1394700139470014,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.1,0.1,0.1,0.14124293785310735,0.012448649321548612,0.12,0,0.0,Bluish-Green,5,,,
Taiwan,taichung xinshe 台中市新社區,2014,Yellow Bourbon,Other,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.14285714285714285,0.012448649321548612,0.11,0,0.0,Green,0,600.0,600.0,600.0
Guatemala,oriente,2013,Bourbon,Washed / Wet,0.1364256480218281,0.1364256480218281,0.14641288433382138,0.13333333333333333,0.14285714285714285,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012448649321548612,0.11,1,0.0,Green,4,1310.64,1310.64,1310.64
Mexico,chilón,2012,Typica,Semi-washed / Semi-pulped,0.13793103448275862,0.14124293785310735,0.14124293785310735,0.1364256480218281,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.14124293785310735,0.012448649321548612,0.11,0,0.0,Green,21,940.0,940.0,940.0
United States (Hawaii),kona,2012,Hawaiian Kona,Washed / Wet,0.1394700139470014,0.13333333333333333,0.14450867052023122,0.1364256480218281,0.1303780964797914,0.1364256480218281,0.10718113612004287,0.1,0.1,0.14124293785310735,0.012448649321548612,0.12,5,0.0,Green,7,,,
Ethiopia,kelem welega,2010,,,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1364256480218281,0.13333333333333333,0.125,0.10718113612004287,0.10718113612004287,0.1,0.14124293785310735,0.012448649321548612,0.1,0,0.0,,1,,,
Brazil,cerrado - monte carmelo - minas gerais,2018,Catuai,Natural / Dry,0.1394700139470014,0.1364256480218281,0.1347708894878706,0.14124293785310735,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.13793103448275862,0.012461059190031152,0.11,0,1.0,Green,1,995.0,995.0,995.0
Honduras,comayagua,2016,Caturra,Natural / Dry,0.13793103448275862,0.13793103448275862,0.14285714285714285,0.14285714285714285,0.1347708894878706,0.14285714285714285,0.1,0.1,0.1,0.1364256480218281,0.012461059190031152,0.1,0,0.0,Green,4,1400.0,1400.0,1400.0
Mexico,sierra madre occidental,2016,Caturra,Washed / Wet,0.13793103448275862,0.1394700139470014,0.14285714285714285,0.1364256480218281,0.1364256480218281,0.14285714285714285,0.1,0.1,0.1,0.1394700139470014,0.012461059190031152,0.1,0,0.0,Green,2,1600.0,1600.0,1600.0
Myanmar,"yauk sauk, shan state",2015,Other,Natural / Dry,0.125,0.14124293785310735,0.14285714285714285,0.1364256480218281,0.14124293785310735,0.14450867052023122,0.1,0.1,0.1,0.14641288433382138,0.012461059190031152,0.11,1,0.0,Green,26,914.4,914.4,914.4
Myanmar,ywar ngan,2014,Catuai,Natural / Dry,0.1347708894878706,0.14285714285714285,0.14124293785310735,0.14285714285714285,0.1394700139470014,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.012461059190031152,0.0,0,0.0,Green,1,4287.0,4287.0,4287.0
Nicaragua,matagalpa,2015,Caturra,Washed / Wet,0.14124293785310735,0.14450867052023122,0.14285714285714285,0.13793103448275862,0.13333333333333333,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012461059190031152,0.11,0,0.0,Green,2,900.0,900.0,900.0
United States (Hawaii),kona,2014,Hawaiian Kona,Natural / Dry,0.13333333333333333,0.14124293785310735,0.1303780964797914,0.1303780964797914,0.1347708894878706,0.13192612137203166,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.1364256480218281,0.012461059190031152,0.12,4,0.0,Green,13,,,
Colombia,,2012,Typica,Washed / Wet,0.1347708894878706,0.125,0.1277139208173691,0.12903225806451613,0.12376237623762376,0.13192612137203166,0.11534025374855825,0.11534025374855825,0.11534025374855825,0.13192612137203166,0.012461059190031152,0.1,0,0.0,Green,0,,,
Taiwan,chiayi fanlu嘉義縣番路鄉,2014,Typica,Semi-washed / Semi-pulped,0.13793103448275862,0.14124293785310735,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.14285714285714285,0.012461059190031152,0.11,0,0.0,Green,0,700.0,700.0,700.0
Guatemala,oriente,2012,Caturra,Washed / Wet,0.14285714285714285,0.1394700139470014,0.1364256480218281,0.1364256480218281,0.14285714285714285,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012461059190031152,0.11,1,0.0,Green,12,1400.0,1400.0,1400.0
Mexico,"calnali, hidalgo",2012,Caturra,Washed / Wet,0.13192612137203166,0.1364256480218281,0.1394700139470014,0.13793103448275862,0.14814814814814814,0.14285714285714285,0.1,0.1,0.1,0.1394700139470014,0.012461059190031152,0.11,2,0.0,None,8,808.0,808.0,808.0
Vietnam,dala,2017,Catimor,Other,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.11534025374855825,0.1,0.1,0.13793103448275862,0.012473493825620557,0.0,0,0.0,,2,1550.0,1550.0,1550.0
Nicaragua,jinotega,2015,Caturra,Washed / Wet,0.1394700139470014,0.14124293785310735,0.14124293785310735,0.1364256480218281,0.13793103448275862,0.14124293785310735,0.1,0.1,0.1,0.1394700139470014,0.012473493825620557,0.11,0,0.0,,2,1100.0,1275.0,1187.5
Honduras,marcala,2015,Catuai,Washed / Wet,0.13793103448275862,0.13793103448275862,0.14285714285714285,0.1394700139470014,0.14124293785310735,0.14124293785310735,0.1,0.1,0.1,0.1364256480218281,0.012473493825620557,0.11,0,0.0,Green,0,1400.0,1400.0,1400.0
Guatemala,oriente,2013,Bourbon,Washed / Wet,0.1364256480218281,0.1364256480218281,0.14285714285714285,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.012473493825620557,0.11,0,0.0,Green,2,1310.64,1310.64,1310.64
Mexico,coatepec,2012,Typica,Washed / Wet,0.1364256480218281,0.14124293785310735,0.14450867052023122,0.1347708894878706,0.13793103448275862,0.14124293785310735,0.1,0.1,0.1,0.14124293785310735,0.012473493825620557,0.11,0,0.0,Green,2,1250.0,1250.0,1250.0
Mexico,zaragoza itundujia,2012,Typica,Washed / Wet,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.13333333333333333,0.14124293785310735,0.1394700139470014,0.11534025374855825,0.1,0.1,0.1347708894878706,0.012473493825620557,0.14,1,0.0,Green,2,1550.0,1550.0,1550.0
Mexico,veracruz,2012,Bourbon,Washed / Wet,0.1364256480218281,0.1364256480218281,0.1394700139470014,0.14124293785310735,0.13793103448275862,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.012473493825620557,0.12,0,0.0,Green,12,1000.0,1000.0,1000.0
Guatemala,oriente,2012,Bourbon,Washed / Wet,0.1364256480218281,0.1364256480218281,0.14285714285714285,0.1364256480218281,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1394700139470014,0.012473493825620557,0.11,0,0.0,Green,5,1310.64,1310.64,1310.64
United States (Hawaii),kona,,,,0.13192612137203166,0.13333333333333333,0.1364256480218281,0.1364256480218281,0.1303780964797914,0.1364256480218281,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.1347708894878706,0.012473493825620557,0.05,12,0.0,,1,,,
Brazil,mantiqueira de minas,2018,Bourbon,Pulped natural / honey,0.1394700139470014,0.1394700139470014,0.14285714285714285,0.1394700139470014,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.14124293785310735,0.012487512487512488,0.11,0,0.0,Green,5,1100.0,1100.0,1100.0
Taiwan,苗栗泰安,2014,Typica,Washed / Wet,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.012487512487512488,0.07,0,0.0,Green,0,850.0,850.0,850.0
Nicaragua,,2013,,Natural / Dry,0.13793103448275862,0.1394700139470014,0.14450867052023122,0.13793103448275862,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.14124293785310735,0.012487512487512488,0.1,0,0.0,Green,4,,,
Taiwan,yunlin gukeng he bao 雲林縣古坑鄉荷苞村,2014,Typica,Other,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.012487512487512488,0.11,0,0.0,Green,0,200.0,200.0,200.0
Taiwan,changhua baguashan 彰化市八卦山,2014,Typica,Washed / Wet,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.14285714285714285,0.13793103448275862,0.14124293785310735,0.1,0.1,0.1,0.14285714285714285,0.012487512487512488,0.11,0,0.0,Green,0,150.0,150.0,150.0
Taiwan,changhua baguashan 彰化市八卦山,2014,Typica,Semi-washed / Semi-pulped,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.1394700139470014,0.14124293785310735,0.1,0.1,0.1,0.14285714285714285,0.012487512487512488,0.11,0,0.0,Green,0,250.0,250.0,250.0
Mexico,zaragoza itundujia,2012,Typica,Washed / Wet,0.1364256480218281,0.1394700139470014,0.13793103448275862,0.14124293785310735,0.14124293785310735,0.14124293785310735,0.1,0.1,0.1,0.14124293785310735,0.012487512487512488,0.15,0,0.0,None,0,1300.0,1300.0,1300.0
Mexico,escuitla,2012,Typica,Washed / Wet,0.13793103448275862,0.14124293785310735,0.14285714285714285,0.1394700139470014,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.14124293785310735,0.012487512487512488,0.14,1,0.0,Green,17,1300.0,1300.0,1300.0
Nicaragua,jinotega,2017,Caturra,Washed / Wet,0.1364256480218281,0.14124293785310735,0.14450867052023122,0.14124293785310735,0.1347708894878706,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.0125,0.1,0,0.0,Green,5,1250.0,1250.0,1250.0
Myanmar,"doe kwin, pyin oo lwin",2015,Other,Washed / Wet,0.1394700139470014,0.1364256480218281,0.14285714285714285,0.1347708894878706,0.1394700139470014,0.14285714285714285,0.1,0.1,0.1,0.14450867052023122,0.0125,0.0,0,0.0,Green,4,3845.0,3845.0,3845.0
Mexico,"sierra fraylesca, chiapas",2014,Typica,Washed / Wet,0.13192612137203166,0.12903225806451613,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.11534025374855825,0.11534025374855825,0.1,0.1347708894878706,0.0125,0.0,0,0.0,Green,2,1300.0,1500.0,1400.0
Taiwan,changhua baguashan 彰化市八卦山,2014,Typica,Washed / Wet,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.14285714285714285,0.13793103448275862,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.0125,0.11,0,0.0,Green,0,250.0,250.0,250.0
Thailand,thailand,2012,,Washed / Wet,0.1364256480218281,0.14992503748125938,0.14124293785310735,0.1347708894878706,0.1347708894878706,0.14124293785310735,0.1,0.1,0.1,0.14285714285714285,0.0125,0.0,0,0.0,Green,0,800.0,800.0,800.0
Mexico,coatepec,2012,Typica,Washed / Wet,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.1394700139470014,0.1364256480218281,0.1364256480218281,0.10718113612004287,0.1,0.1,0.13793103448275862,0.0125,0.12,0,0.0,Green,9,1250.0,1250.0,1250.0
Mexico,san miguel del puerto,2012,Other,Washed / Wet,0.14124293785310735,0.1364256480218281,0.14285714285714285,0.1364256480218281,0.14124293785310735,0.14285714285714285,0.1,0.1,0.1,0.1394700139470014,0.0125,0.11,0,0.0,Green,12,1100.0,1100.0,1100.0
Ethiopia,limu,2010,,,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.12626262626262627,0.12903225806451613,0.13192612137203166,0.11534025374855825,0.10718113612004287,0.11534025374855825,0.12903225806451613,0.0125,0.05,0,0.0,,2,,,
Colombia,huila,2015,,Washed / Wet,0.1277139208173691,0.1303780964797914,0.13192612137203166,0.12903225806451613,0.1277139208173691,0.1394700139470014,0.14992503748125938,0.1,0.1,0.1347708894878706,0.012512512512512512,0.0,0,0.0,Green,1,,,
United States (Hawaii),kona,2014,Hawaiian Kona,Natural / Dry,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.14450867052023122,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.012512512512512512,0.11,1,0.0,Green,3,,,
Mexico,chiapas,2013,Bourbon,Washed / Wet,0.1364256480218281,0.14124293785310735,0.14124293785310735,0.1364256480218281,0.1347708894878706,0.1394700139470014,0.10718113612004287,0.1,0.1,0.1394700139470014,0.012512512512512512,0.12,0,0.0,Green,4,1300.0,1300.0,1300.0
Mexico,"motozintla, chiapas",2012,Other,Washed / Wet,0.1394700139470014,0.1394700139470014,0.14450867052023122,0.13793103448275862,0.1364256480218281,0.14124293785310735,0.1,0.1,0.1,0.14285714285714285,0.012512512512512512,0.12,1,0.0,Green,7,1100.0,1100.0,1100.0
Mexico,veracruz,2012,Bourbon,Washed / Wet,0.13333333333333333,0.1394700139470014,0.14285714285714285,0.1394700139470014,0.13793103448275862,0.14124293785310735,0.1,0.1,0.1,0.14814814814814814,0.012512512512512512,0.0,0,0.0,,0,1100.0,1100.0,1100.0
Mexico,jaltenango,2012,Catuai,Washed / Wet,0.1394700139470014,0.14124293785310735,0.14124293785310735,0.14124293785310735,0.13333333333333333,0.1364256480218281,0.10718113612004287,0.1,0.1,0.1364256480218281,0.012512512512512512,0.11,0,0.0,Green,3,1100.0,1100.0,1100.0
Mexico,coatepec,2012,Typica,Natural / Dry,0.1364256480218281,0.13793103448275862,0.14285714285714285,0.1347708894878706,0.1394700139470014,0.1394700139470014,0.10718113612004287,0.1,0.1,0.13793103448275862,0.012512512512512512,0.12,0,0.0,Green,6,1250.0,1250.0,1250.0
Mexico,veracruz,2012,Mundo Novo,Washed / Wet,0.1394700139470014,0.1364256480218281,0.14124293785310735,0.13192612137203166,0.1364256480218281,0.14124293785310735,0.1,0.10718113612004287,0.1,0.14285714285714285,0.012512512512512512,0.11,0,0.0,Green,0,1250.0,1250.0,1250.0
United States (Hawaii),kona,,,,0.13333333333333333,0.1347708894878706,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.13192612137203166,0.11534025374855825,0.11534025374855825,0.1,0.13192612137203166,0.012512512512512512,0.05,3,0.0,,0,,,
Kenya,kiambu,2017,SL34,Washed / Wet,0.14285714285714285,0.14124293785310735,0.14285714285714285,0.1394700139470014,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.14124293785310735,0.012526619065514218,0.11,0,1.0,,5,1500.0,1500.0,1500.0
Guatemala,san marcos,2017,Bourbon,Washed / Wet,0.1364256480218281,0.13793103448275862,0.14450867052023122,0.1364256480218281,0.13793103448275862,0.1364256480218281,0.10718113612004287,0.1,0.1,0.14124293785310735,0.012526619065514218,0.1,0,0.0,Green,2,1700.0,1700.0,1700.0
Nicaragua,jinotega,2014,Caturra,Washed / Wet,0.14641288433382138,0.1394700139470014,0.1394700139470014,0.14450867052023122,0.13333333333333333,0.14124293785310735,0.1,0.1,0.1,0.1394700139470014,0.012526619065514218,0.11,0,0.0,Green,0,1250.0,1250.0,1250.0
Mexico,veracruz,2012,Typica,Washed / Wet,0.1394700139470014,0.14124293785310735,0.14285714285714285,0.13793103448275862,0.13333333333333333,0.14285714285714285,0.1,0.1,0.1,0.14641288433382138,0.012526619065514218,0.12,0,0.0,Green,3,1300.0,1300.0,1300.0
United States (Hawaii),kona,2012,Hawaiian Kona,Natural / Dry,0.13192612137203166,0.14124293785310735,0.14641288433382138,0.1394700139470014,0.13333333333333333,0.1394700139470014,0.10718113612004287,0.1,0.1,0.1394700139470014,0.012526619065514218,0.12,7,0.0,Blue-Green,10,,,
Guatemala,oriente,2016,Bourbon,Washed / Wet,0.13333333333333333,0.1347708894878706,0.13793103448275862,0.13192612137203166,0.1364256480218281,0.1347708894878706,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.13793103448275862,0.012539184952978056,0.1,0,4.0,Green,1,190164.0,190164.0,190164.0
Taiwan,"taiwu township , pingtung county 屏東縣泰武鄉",2014,Typica,Natural / Dry,0.12903225806451613,0.1364256480218281,0.1394700139470014,0.1364256480218281,0.1303780964797914,0.1277139208173691,0.10718113612004287,0.10718113612004287,0.11534025374855825,0.1364256480218281,0.012539184952978056,0.0,0,0.0,,0,800.0,1200.0,1000.0
Taiwan,"baihe dist., tainan city 臺南市白河區",2013,Typica,Washed / Wet,0.14124293785310735,0.14124293785310735,0.13793103448275862,0.14285714285714285,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.012539184952978056,0.1,0,0.0,Blue-Green,0,500.0,700.0,600.0
Thailand,thailand,2013,,Washed / Wet,0.13793103448275862,0.14124293785310735,0.14450867052023122,0.13333333333333333,0.14124293785310735,0.14450867052023122,0.1,0.1,0.1,0.14285714285714285,0.012539184952978056,0.12,0,0.0,Green,0,800.0,800.0,800.0
Peru,huanuco,2013,,Washed / Wet,0.14285714285714285,0.14124293785310735,0.14285714285714285,0.13793103448275862,0.13333333333333333,0.1347708894878706,0.10718113612004287,0.1,0.1,0.1394700139470014,0.012539184952978056,0.12,1,0.0,Green,2,,,
Costa Rica,brunca,2013,Catuai,Washed / Wet,0.13192612137203166,0.13333333333333333,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.125,0.125,0.1,0.125,0.012539184952978056,0.1,0,0.0,Bluish-Green,4,1100.0,1100.0,1100.0
Mexico,"la concordia, chiapas",2013,Typica,Washed / Wet,0.13192612137203166,0.14124293785310735,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.14450867052023122,0.1,0.1,0.1,0.14992503748125938,0.012539184952978056,0.12,0,0.0,Green,4,1400.0,1400.0,1400.0
Mexico,chiapas,2013,Bourbon,Washed / Wet,0.13192612137203166,0.14124293785310735,0.14450867052023122,0.13192612137203166,0.13333333333333333,0.14450867052023122,0.1,0.10718113612004287,0.1,0.14641288433382138,0.012539184952978056,0.13,0,0.0,Green,4,1022.0,1022.0,1022.0
Mexico,chiapas,2013,Bourbon,Washed / Wet,0.13793103448275862,0.14124293785310735,0.14285714285714285,0.1394700139470014,0.1394700139470014,0.14124293785310735,0.1,0.1,0.1,0.14285714285714285,0.012539184952978056,0.12,0,0.0,Green,5,1300.0,1300.0,1300.0
Mexico,zaragoza itundujia,2012,Bourbon,Washed / Wet,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.14124293785310735,0.1394700139470014,0.14285714285714285,0.1,0.1,0.1,0.14450867052023122,0.012539184952978056,0.14,0,0.0,None,0,1450.0,1450.0,1450.0
Mexico,pochutla,2012,Typica,Washed / Wet,0.1364256480218281,0.13793103448275862,0.14285714285714285,0.14124293785310735,0.14124293785310735,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.012539184952978056,0.1,1,0.0,Green,22,1050.0,1050.0,1050.0
Guatemala,antigua,2012,Bourbon,Washed / Wet,0.13192612137203166,0.1364256480218281,0.13333333333333333,0.1364256480218281,0.14285714285714285,0.1364256480218281,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.1303780964797914,0.012539184952978056,0.0,0,0.0,Green,4,,,
Mexico,tuxtla gutierrez,2012,Typica,Washed / Wet,0.13793103448275862,0.14641288433382138,0.14450867052023122,0.14124293785310735,0.13793103448275862,0.14124293785310735,0.1,0.1,0.1,0.1364256480218281,0.012539184952978056,0.12,0,0.0,,7,1100.0,1100.0,1100.0
Guatemala,oriente,2016,Bourbon,Washed / Wet,0.1347708894878706,0.1347708894878706,0.13793103448275862,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.13793103448275862,0.012551776076314799,0.1,0,2.0,Green,1,1219.2,1219.2,1219.2
El Salvador,cacahuatique,2016,Bourbon,Washed / Wet,0.13793103448275862,0.14124293785310735,0.14285714285714285,0.14641288433382138,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.012551776076314799,0.0,0,0.0,Bluish-Green,12,1250.0,1250.0,1250.0
